Assignment Id,Canvas Course Code,Assignment Title,Assignment Url,Assignment Categories,Is Required For Progression,Created At,Updated At
168550000000010225,WEB_2.4_WEBPT24        WEB Unit 2 Build - WEBPT24,Module 5 (B Week Thurs/5th Day) Checklist Quiz,https://lambdaschool.instructure.com/courses/634/assignments/10225,build_weeks,,2020-12-03 18:21,2020-12-05 01:38
168550000000010293,WEB_3.4_WEBPT21,Module 5 (B Week Thurs/5th Day) Checklist Quiz,https://lambdaschool.instructure.com/courses/623/assignments/10293,build_weeks,,2020-12-03 18:21,2020-12-05 01:38
168550000000010310,WEB_3.4_WEBPT22,Module 5 (B Week Thurs/5th Day) Checklist Quiz,https://lambdaschool.instructure.com/courses/636/assignments/10310,build_weeks,,2020-12-03 18:21,2020-12-05 01:38
168550000000010371,DS_1.4_DSPT10,Networking Pulse Check,https://lambdaschool.instructure.com/courses/617/assignments/10371,build_weeks,,2020-12-03 18:21,2020-12-05 01:37
168550000000010375,DS_1.4_DSPT10,"Resumes, LinkedIn, and Online Profiles Pulse Check",https://lambdaschool.instructure.com/courses/617/assignments/10375,build_weeks,,2020-12-03 18:21,2020-12-05 01:37
168550000000008114,LLP_FT_2010,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/495/assignments/8114,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008116,LLP_FT_2010_LABS,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/496/assignments/8116,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008236,LLP_FT_2010_CS,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/509/assignments/8236,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008464,LLP_PT_2010_CS,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/497/assignments/8464,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008468,LLP_PT_2010_LABS,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/499/assignments/8468,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008495,LLP_PT_2010,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/498/assignments/8495,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010481,LLP_FT_2011,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/646/assignments/10481,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010545,LLP_FT_2011_CS,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/642/assignments/10545,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010614,LLP_FT_2011_LABS,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/641/assignments/10614,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010666,LLP_PT_2011,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/643/assignments/10666,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010749,LLP_PT_2011_CS,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/645/assignments/10749,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010784,LLP_PT_2011_LABS,Sprint 1 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/644/assignments/10784,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008120,LLP_FT_2010,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/495/assignments/8120,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008121,LLP_FT_2010_LABS,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/496/assignments/8121,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008251,LLP_FT_2010_CS,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/509/assignments/8251,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008453,LLP_PT_2010_CS,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/497/assignments/8453,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008457,LLP_PT_2010_LABS,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/499/assignments/8457,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008481,LLP_PT_2010,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/498/assignments/8481,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010527,LLP_FT_2011,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/646/assignments/10527,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010585,LLP_FT_2011_CS,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/642/assignments/10585,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010648,LLP_FT_2011_LABS,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/641/assignments/10648,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010686,LLP_PT_2011,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/643/assignments/10686,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010726,LLP_PT_2011_CS,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/645/assignments/10726,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010817,LLP_PT_2011_LABS,Sprint 1 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/644/assignments/10817,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008088,LLP_FT_2010,Sprint 1 - Track Team Reflection,https://lambdaschool.instructure.com/courses/495/assignments/8088,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008271,LLP_FT_2010_CS,Sprint 1 - Track Team Reflection,https://lambdaschool.instructure.com/courses/509/assignments/8271,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008404,LLP_PT_2010_CS,Sprint 1 - Track Team Reflection,https://lambdaschool.instructure.com/courses/497/assignments/8404,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008413,LLP_PT_2010,Sprint 1 - Track Team Reflection,https://lambdaschool.instructure.com/courses/498/assignments/8413,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010494,LLP_FT_2011,Sprint 1 - Track Team Reflection,https://lambdaschool.instructure.com/courses/646/assignments/10494,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010556,LLP_FT_2011_CS,Sprint 1 - Track Team Reflection,https://lambdaschool.instructure.com/courses/642/assignments/10556,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010681,LLP_PT_2011,Sprint 1 - Track Team Reflection,https://lambdaschool.instructure.com/courses/643/assignments/10681,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010772,LLP_PT_2011_CS,Sprint 1 - Track Team Reflection,https://lambdaschool.instructure.com/courses/645/assignments/10772,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008080,LLP_FT_2010,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/495/assignments/8080,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008082,LLP_FT_2010_LABS,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/496/assignments/8082,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008239,LLP_FT_2010_CS,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/509/assignments/8239,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008494,LLP_PT_2010_CS,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/497/assignments/8494,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008499,LLP_PT_2010_LABS,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/499/assignments/8499,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008531,LLP_PT_2010,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/498/assignments/8531,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010499,LLP_FT_2011,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/646/assignments/10499,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010582,LLP_FT_2011_CS,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/642/assignments/10582,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010627,LLP_FT_2011_LABS,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/641/assignments/10627,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010694,LLP_PT_2011,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/643/assignments/10694,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010773,LLP_PT_2011_CS,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/645/assignments/10773,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010813,LLP_PT_2011_LABS,"Sprint 1, Module 1 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/644/assignments/10813,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007887,LLP_FT_2010,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/495/assignments/7887,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007895,LLP_FT_2010_LABS,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/496/assignments/7895,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008269,LLP_FT_2010_CS,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/509/assignments/8269,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008488,LLP_PT_2010_CS,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/497/assignments/8488,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008493,LLP_PT_2010_LABS,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/499/assignments/8493,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008525,LLP_PT_2010,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/498/assignments/8525,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010525,LLP_FT_2011,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/646/assignments/10525,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010570,LLP_FT_2011_CS,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/642/assignments/10570,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010620,LLP_FT_2011_LABS,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/641/assignments/10620,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010711,LLP_PT_2011,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/643/assignments/10711,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010728,LLP_PT_2011_CS,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/645/assignments/10728,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010825,LLP_PT_2011_LABS,"Sprint 1, Module 2 - Mentor/Mentee Orientation",https://lambdaschool.instructure.com/courses/644/assignments/10825,llp,,2020-12-05 01:35,2020-12-05 01:35
168550000000007851,LLP_FT_2010,"Sprint 1, Module 3 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/495/assignments/7851,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007853,LLP_FT_2010_LABS,"Sprint 1, Module 3 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/496/assignments/7853,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008390,LLP_PT_2010_LABS,"Sprint 1, Module 3 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/499/assignments/8390,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008392,LLP_PT_2010,"Sprint 1, Module 3 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/498/assignments/8392,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010485,LLP_FT_2011,"Sprint 1, Module 3 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/646/assignments/10485,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010674,LLP_PT_2011,"Sprint 1, Module 3 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/643/assignments/10674,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010750,LLP_PT_2011_CS,"Sprint 1, Module 3 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/645/assignments/10750,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007936,LLP_FT_2010,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/495/assignments/7936,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007945,LLP_FT_2010_LABS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/496/assignments/7945,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008274,LLP_FT_2010_CS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/509/assignments/8274,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008458,LLP_PT_2010_CS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/497/assignments/8458,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008462,LLP_PT_2010_LABS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/499/assignments/8462,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008487,LLP_PT_2010,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/498/assignments/8487,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010535,LLP_FT_2011,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/646/assignments/10535,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010579,LLP_FT_2011_CS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/642/assignments/10579,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010613,LLP_FT_2011_LABS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/641/assignments/10613,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010699,LLP_PT_2011,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/643/assignments/10699,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010735,LLP_PT_2011_CS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/645/assignments/10735,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010793,LLP_PT_2011_LABS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/644/assignments/10793,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007914,LLP_FT_2010,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/495/assignments/7914,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007928,LLP_FT_2010_LABS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/496/assignments/7928,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008232,LLP_FT_2010_CS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/509/assignments/8232,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008431,LLP_PT_2010_CS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/497/assignments/8431,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008435,LLP_PT_2010_LABS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/499/assignments/8435,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008451,LLP_PT_2010,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/498/assignments/8451,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010496,LLP_FT_2011,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/646/assignments/10496,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010540,LLP_FT_2011_CS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/642/assignments/10540,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010638,LLP_FT_2011_LABS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/641/assignments/10638,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010665,LLP_PT_2011,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/643/assignments/10665,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010745,LLP_PT_2011_CS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/645/assignments/10745,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010816,LLP_PT_2011_LABS,"Sprint 1, Module 3 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/644/assignments/10816,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008092,LLP_FT_2010,"Sprint 1, Module 4 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/495/assignments/8092,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008093,LLP_FT_2010_LABS,"Sprint 1, Module 4 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/496/assignments/8093,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010531,LLP_FT_2011,"Sprint 1, Module 4 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/646/assignments/10531,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007952,LLP_FT_2010,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/495/assignments/7952,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007966,LLP_FT_2010_LABS,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/496/assignments/7966,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008234,LLP_FT_2010_CS,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/509/assignments/8234,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010495,LLP_FT_2011,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/646/assignments/10495,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010561,LLP_FT_2011_CS,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/642/assignments/10561,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010589,LLP_FT_2011_LABS,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/641/assignments/10589,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008101,LLP_FT_2010,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/495/assignments/8101,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008103,LLP_FT_2010_LABS,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/496/assignments/8103,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008238,LLP_FT_2010_CS,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/509/assignments/8238,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010521,LLP_FT_2011,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/646/assignments/10521,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010557,LLP_FT_2011_CS,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/642/assignments/10557,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010647,LLP_FT_2011_LABS,"Sprint 1, Module 4 - Mentor's Peer Mentorship Reflection, Mentee #2",https://lambdaschool.instructure.com/courses/641/assignments/10647,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007992,LLP_FT_2010,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/495/assignments/7992,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007997,LLP_FT_2010_LABS,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/496/assignments/7997,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008262,LLP_FT_2010_CS,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/509/assignments/8262,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008479,LLP_PT_2010_CS,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/497/assignments/8479,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008486,LLP_PT_2010_LABS,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/499/assignments/8486,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008515,LLP_PT_2010,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/498/assignments/8515,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010484,LLP_FT_2011,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/646/assignments/10484,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010592,LLP_FT_2011_CS,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/642/assignments/10592,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010630,LLP_FT_2011_LABS,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/641/assignments/10630,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010697,LLP_PT_2011,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/643/assignments/10697,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010752,LLP_PT_2011_CS,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/645/assignments/10752,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010814,LLP_PT_2011_LABS,Sprint 2 - Mentorship (2) Reflection,https://lambdaschool.instructure.com/courses/644/assignments/10814,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008026,LLP_FT_2010,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/495/assignments/8026,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008027,LLP_FT_2010_LABS,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/496/assignments/8027,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008259,LLP_FT_2010_CS,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/509/assignments/8259,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008507,LLP_PT_2010_CS,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/497/assignments/8507,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008517,LLP_PT_2010_LABS,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/499/assignments/8517,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008541,LLP_PT_2010,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/498/assignments/8541,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010514,LLP_FT_2011,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/646/assignments/10514,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010578,LLP_FT_2011_CS,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/642/assignments/10578,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010640,LLP_FT_2011_LABS,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/641/assignments/10640,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010706,LLP_PT_2011,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/643/assignments/10706,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010731,LLP_PT_2011_CS,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/645/assignments/10731,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010786,LLP_PT_2011_LABS,Sprint 2 - Mentorship Reflection,https://lambdaschool.instructure.com/courses/644/assignments/10786,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008175,LLP_FT_2010_LABS,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/496/assignments/8175,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008176,LLP_FT_2010,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/495/assignments/8176,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008241,LLP_FT_2010_CS,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/509/assignments/8241,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008446,LLP_PT_2010_CS,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/497/assignments/8446,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000008470,LLP_PT_2010,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/498/assignments/8470,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010488,LLP_FT_2011,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/646/assignments/10488,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010569,LLP_FT_2011_CS,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/642/assignments/10569,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010663,LLP_PT_2011,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/643/assignments/10663,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000010720,LLP_PT_2011_CS,Sprint 2 - Team Reflection,https://lambdaschool.instructure.com/courses/645/assignments/10720,llp,,2020-12-03 18:21,2020-12-05 01:35
168550000000007904,LLP_FT_2010,"Sprint 2, Module 1 - Mentee's Peer Mentorship Reflection",https://lambdaschool.instructure.com/courses/495/assignments/7904,llp,,2020-12-03 18:21,2020-12-05 01:35
